Order_ID,Date,Region,City,Retailer_Type,Product,Category,Units_Sold,Price_per_Unit,Discount_%,Revenue,Cost_per_Unit,Profit,Promotion,Sales_Channel,Demand_Level,Profit_Margin_%,Season,Retailer_Tier,Promotion_Effectiveness,Stock_Risk_Level,Region_Market_Share_%,Repeat_Retailer,Price_Sensitivity,Growth_vs_Last_Month
433,2024-01-23,South,Kochi,Supermarket,Minute Maid,Juice,197,40,0,7880.0,24.52,3050.36,No,Direct,High,38.71,Winter,Gold,Not Effective,Medium,24.77,Repeat,Premium Buyer,Decrease
434,2024-05-08,West,Ahmedabad,Supermarket,Limca,Carbonated,464,40,0,18560.0,21.67,8506.22,No,Distributor,Bulk,45.83,Summer,Gold,Not Effective,High,24.95,Repeat,Premium Buyer,Increase
435,2023-06-03,North,Jaipur,Online,Sprite,Carbonated,105,25,10,2362.5,18.63,406.65,No,Distributor,Medium,17.21,Summer,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
436,2023-04-27,East,Patna,Online,Minute Maid,Juice,256,45,15,9792.0,30.48,1990.23,No,Direct,High,20.33,Summer,Bronze,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
437,2023-05-11,North,Chandigarh,Online,Coke,Carbonated,303,40,5,11514.0,26.15,3590.03,Yes,Distributor,Bulk,31.18,Summer,Bronze,Effective,High,24.98,Repeat,Regular Buyer,Increase
438,2023-07-04,North,Chandigarh,Kirana,Fanta,Carbonated,274,35,0,9590.0,25.14,2700.62,No,Distributor,High,28.16,Monsoon,Silver,Not Effective,Medium,24.98,Repeat,Premium Buyer,Increase
439,2024-04-27,South,Kochi,Supermarket,Maaza,Juice,454,35,5,15095.5,21.81,5192.37,Yes,Distributor,Bulk,34.4,Summer,Gold,Effective,High,24.77,Repeat,Regular Buyer,Increase
440,2024-12-03,West,Pune,Supermarket,Minute Maid,Juice,185,35,0,6475.0,21.55,2488.74,Yes,Distributor,High,38.44,Winter,Gold,Not Effective,Medium,24.95,Repeat,Premium Buyer,Increase
441,2024-09-12,South,Kochi,Online,Sprite,Carbonated,59,25,15,1253.75,17.0,250.83,No,Distributor,Medium,20.01,Monsoon,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
442,2023-05-14,North,Lucknow,Online,Minute Maid,Juice,471,40,0,18840.0,29.3,5040.43,No,Direct,Bulk,26.75,Summer,Bronze,Not Effective,High,24.98,Repeat,Premium Buyer,Increase
443,2024-12-15,East,Patna,Kirana,Coke,Carbonated,281,35,5,9343.25,22.56,3003.24,No,Direct,High,32.14,Winter,Silver,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
444,2023-09-18,North,Lucknow,Online,Sprite,Carbonated,254,50,5,12065.0,26.26,5395.66,No,Direct,High,44.72,Monsoon,Bronze,Not Effective,Medium,24.98,Repeat,Regular Buyer,Decrease
445,2024-12-27,West,Pune,Supermarket,Coke,Carbonated,390,50,0,19500.0,26.77,9060.7,No,Direct,Bulk,46.47,Winter,Gold,Not Effective,High,24.95,Repeat,Premium Buyer,Decrease
446,2024-01-06,South,Chennai,Online,Limca,Carbonated,64,25,15,1360.0,14.4,438.26,No,Direct,Medium,32.22,Winter,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
447,2024-02-11,West,Ahmedabad,Supermarket,Minute Maid,Juice,396,25,15,8415.0,16.68,1809.04,No,Direct,Bulk,21.5,Winter,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
448,2024-08-14,East,Patna,Online,Fanta,Carbonated,186,50,15,7905.0,37.82,869.55,No,Distributor,High,11.0,Monsoon,Bronze,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
449,2023-06-15,South,Kochi,Online,Minute Maid,Juice,61,25,15,1296.25,18.51,167.36,No,Distributor,Medium,12.91,Summer,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
450,2023-01-06,South,Kochi,Supermarket,Minute Maid,Juice,421,20,5,7999.0,13.6,2272.78,No,Distributor,Bulk,28.41,Winter,Gold,Not Effective,High,24.77,Repeat,Regular Buyer,No Data
451,2023-03-23,West,Pune,Online,Fanta,Carbonated,321,20,15,5457.0,12.4,1475.36,No,Direct,Bulk,27.04,Summer,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
452,2024-05-21,North,Chandigarh,Online,Minute Maid,Juice,234,20,5,4446.0,15.58,799.22,No,Direct,High,17.98,Summer,Bronze,Not Effective,Medium,24.98,Repeat,Regular Buyer,Increase
453,2024-06-06,South,Bengaluru,Kirana,Maaza,Juice,274,45,5,11713.5,31.6,3055.28,No,Distributor,High,26.08,Summer,Silver,Not Effective,Medium,24.77,Repeat,Regular Buyer,Increase
454,2023-10-10,North,Chandigarh,Supermarket,Coke,Carbonated,409,35,10,12883.5,21.76,3984.79,No,Distributor,Bulk,30.93,Monsoon,Gold,Not Effective,High,24.98,Repeat,Discount Lover,Decrease
455,2023-10-19,North,Delhi,Supermarket,Maaza,Juice,381,50,10,17145.0,37.23,2959.33,No,Distributor,Bulk,17.26,Monsoon,Gold,Not Effective,High,24.98,Repeat,Discount Lover,Increase
456,2023-01-05,East,Guwahati,Online,Maaza,Juice,143,25,15,3038.75,16.69,652.12,No,Direct,Medium,21.46,Winter,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,No Data
457,2023-09-21,West,Mumbai,Online,Maaza,Juice,458,40,10,16488.0,31.59,2018.56,No,Direct,Bulk,12.24,Monsoon,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
458,2024-11-28,South,Chennai,Kirana,Limca,Carbonated,245,40,0,9800.0,23.09,4142.01,No,Distributor,High,42.27,Winter,Silver,Not Effective,Medium,24.77,Repeat,Premium Buyer,Decrease
459,2023-12-28,South,Chennai,Kirana,Limca,Carbonated,274,40,0,10960.0,23.16,4614.11,No,Distributor,High,42.1,Winter,Silver,Not Effective,Medium,24.77,Repeat,Premium Buyer,Increase
460,2024-07-21,East,Patna,Online,Coke,Carbonated,486,25,15,10327.5,14.14,3455.83,No,Direct,Bulk,33.46,Monsoon,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
461,2023-07-24,South,Hyderabad,Supermarket,Limca,Carbonated,130,45,5,5557.5,25.29,2269.6,No,Distributor,Medium,40.84,Monsoon,Gold,Not Effective,Low,24.77,Repeat,Regular Buyer,Increase
462,2023-05-03,West,Pune,Online,Coke,Carbonated,481,20,15,8177.0,14.59,1161.39,No,Distributor,Bulk,14.2,Summer,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
463,2023-11-19,East,Patna,Online,Maaza,Juice,262,40,10,9432.0,31.81,1097.06,No,Direct,High,11.63,Winter,Bronze,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
464,2023-05-12,East,Bhubaneswar,Online,Maaza,Juice,37,40,15,1258.0,26.49,277.9,No,Direct,Low,22.09,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
465,2023-05-04,East,Bhubaneswar,Online,Limca,Carbonated,367,40,15,12478.0,20.1,5100.92,No,Distributor,Bulk,40.88,Summer,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Increase
466,2024-01-06,East,Kolkata,Kirana,Fanta,Carbonated,323,50,10,14535.0,28.94,5186.5,Yes,Direct,Bulk,35.68,Winter,Silver,Effective,High,25.3,Repeat,Discount Lover,Decrease
467,2024-05-25,West,Ahmedabad,Kirana,Sprite,Carbonated,227,25,15,4823.75,15.29,1352.39,No,Direct,High,28.04,Summer,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
468,2023-05-15,East,Bhubaneswar,Supermarket,Maaza,Juice,304,45,5,12996.0,32.23,3197.77,No,Direct,Bulk,24.61,Summer,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
469,2023-06-03,East,Bhubaneswar,Online,Sprite,Carbonated,252,50,0,12600.0,32.49,4411.52,Yes,Direct,High,35.01,Summer,Bronze,Not Effective,Medium,25.3,Repeat,Premium Buyer,Decrease
470,2024-07-29,East,Patna,Supermarket,Fanta,Carbonated,449,40,0,17960.0,28.29,5259.35,No,Distributor,Bulk,29.28,Monsoon,Gold,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
471,2023-04-09,West,Surat,Online,Minute Maid,Juice,240,45,10,9720.0,27.36,3152.61,Yes,Direct,High,32.43,Summer,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
472,2023-05-05,West,Mumbai,Online,Limca,Carbonated,189,50,5,8977.5,34.75,2410.13,No,Distributor,High,26.85,Summer,Bronze,Not Effective,Medium,24.95,Repeat,Regular Buyer,Decrease
473,2024-11-20,West,Ahmedabad,Kirana,Fanta,Carbonated,271,35,15,8062.25,21.5,2235.41,No,Direct,High,27.73,Winter,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
474,2023-12-12,South,Hyderabad,Supermarket,Minute Maid,Juice,225,45,15,8606.25,23.46,3327.04,No,Direct,High,38.66,Winter,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,Decrease
475,2024-10-30,South,Chennai,Kirana,Fanta,Carbonated,159,45,10,6439.5,27.84,2013.16,No,Direct,High,31.26,Monsoon,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
476,2023-07-08,East,Guwahati,Online,Sprite,Carbonated,447,20,5,8493.0,13.97,2247.46,No,Distributor,Bulk,26.46,Monsoon,Bronze,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
477,2023-04-16,South,Hyderabad,Kirana,Limca,Carbonated,58,20,15,986.0,10.16,396.83,No,Distributor,Medium,40.25,Summer,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
478,2023-06-09,North,Jaipur,Kirana,Maaza,Juice,53,45,15,2027.25,25.84,657.74,No,Direct,Medium,32.44,Summer,Silver,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
479,2023-06-24,South,Hyderabad,Kirana,Maaza,Juice,24,20,10,432.0,11.95,145.17,No,Direct,Low,33.6,Summer,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
480,2024-12-15,West,Surat,Online,Sprite,Carbonated,286,25,15,6077.5,17.27,1138.6,No,Direct,High,18.73,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
481,2024-07-06,West,Ahmedabad,Kirana,Limca,Carbonated,126,50,0,6300.0,30.49,2458.67,No,Distributor,Medium,39.03,Monsoon,Silver,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
482,2024-06-19,West,Mumbai,Supermarket,Coke,Carbonated,427,50,5,20282.5,32.04,6602.29,No,Direct,Bulk,32.55,Summer,Gold,Not Effective,High,24.95,Repeat,Regular Buyer,Decrease
483,2024-03-16,East,Patna,Supermarket,Coke,Carbonated,418,30,5,11913.0,19.93,3580.63,No,Direct,Bulk,30.06,Summer,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
484,2023-06-17,East,Guwahati,Supermarket,Sprite,Carbonated,376,45,15,14382.0,25.48,4802.27,No,Direct,Bulk,33.39,Summer,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
485,2024-10-26,South,Chennai,Supermarket,Fanta,Carbonated,390,40,10,14040.0,30.24,2245.7,No,Distributor,Bulk,16.0,Monsoon,Gold,Not Effective,High,24.77,Repeat,Discount Lover,Increase
486,2024-04-11,West,Mumbai,Kirana,Minute Maid,Juice,326,35,10,10269.0,22.67,2879.9,No,Distributor,Bulk,28.04,Summer,Silver,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
487,2023-01-23,South,Bengaluru,Online,Maaza,Juice,105,20,10,1890.0,14.29,389.43,Yes,Distributor,Medium,20.6,Winter,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,No Data
488,2023-01-16,South,Bengaluru,Kirana,Sprite,Carbonated,262,25,10,5895.0,18.39,1076.05,No,Direct,High,18.25,Winter,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,No Data
489,2023-03-24,East,Kolkata,Supermarket,Fanta,Carbonated,441,50,5,20947.5,36.63,4791.56,Yes,Direct,Bulk,22.87,Summer,Gold,Effective,High,25.3,Repeat,Regular Buyer,Decrease
490,2024-01-26,South,Hyderabad,Kirana,Fanta,Carbonated,434,20,0,8680.0,14.29,2478.97,No,Direct,Bulk,28.56,Winter,Silver,Not Effective,High,24.77,Repeat,Premium Buyer,Increase
491,2024-04-16,South,Bengaluru,Kirana,Sprite,Carbonated,386,50,0,19300.0,39.73,3963.55,No,Direct,Bulk,20.54,Summer,Silver,Not Effective,High,24.77,Repeat,Premium Buyer,Increase
492,2024-10-06,West,Ahmedabad,Supermarket,Sprite,Carbonated,382,20,0,7640.0,13.83,2356.51,Yes,Direct,Bulk,30.84,Monsoon,Gold,Effective,High,24.95,Repeat,Premium Buyer,Increase
493,2023-08-30,North,Chandigarh,Online,Coke,Carbonated,334,35,10,10521.0,25.84,1890.07,Yes,Distributor,Bulk,17.96,Monsoon,Bronze,Effective,High,24.98,Repeat,Discount Lover,Decrease
494,2023-02-13,East,Bhubaneswar,Supermarket,Coke,Carbonated,307,50,15,13047.5,27.32,4658.76,No,Distributor,Bulk,35.71,Winter,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
495,2024-12-03,South,Kochi,Online,Coke,Carbonated,326,30,0,9780.0,20.8,2998.82,Yes,Distributor,Bulk,30.66,Winter,Bronze,Effective,High,24.77,Repeat,Premium Buyer,Increase
496,2023-11-21,South,Kochi,Supermarket,Sprite,Carbonated,295,50,10,13275.0,31.58,3958.67,No,Distributor,High,29.82,Winter,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
497,2023-05-18,East,Patna,Online,Minute Maid,Juice,138,20,15,2346.0,13.35,503.13,No,Direct,Medium,21.45,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
498,2023-12-23,South,Hyderabad,Online,Maaza,Juice,175,45,15,6693.75,33.72,792.19,Yes,Distributor,High,11.83,Winter,Bronze,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
499,2023-10-30,North,Chandigarh,Online,Limca,Carbonated,429,30,10,11583.0,21.98,2152.18,No,Direct,Bulk,18.58,Monsoon,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,Increase
500,2024-01-08,South,Bengaluru,Online,Maaza,Juice,407,40,5,15466.0,20.76,7016.64,No,Direct,Bulk,45.37,Winter,Bronze,Not Effective,High,24.77,Repeat,Regular Buyer,Decrease
501,2023-06-07,South,Kochi,Supermarket,Maaza,Juice,323,30,10,8721.0,17.9,2939.88,No,Distributor,Bulk,33.71,Summer,Gold,Not Effective,High,24.77,Repeat,Discount Lover,Increase
502,2023-02-02,North,Chandigarh,Online,Sprite,Carbonated,113,20,15,1921.0,10.19,769.43,Yes,Direct,Medium,40.05,Winter,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
503,2024-01-11,East,Patna,Online,Coke,Carbonated,123,40,0,4920.0,31.05,1100.55,Yes,Direct,Medium,22.37,Winter,Bronze,Not Effective,Low,25.3,Repeat,Premium Buyer,Decrease
504,2023-03-04,North,Lucknow,Supermarket,Minute Maid,Juice,194,40,15,6596.0,29.53,866.99,No,Direct,High,13.14,Summer,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Increase
505,2023-03-21,North,Delhi,Kirana,Fanta,Carbonated,493,25,0,12325.0,14.23,5308.31,Yes,Distributor,Bulk,43.07,Summer,Silver,Effective,High,24.98,Repeat,Premium Buyer,Decrease
506,2024-10-02,South,Hyderabad,Online,Maaza,Juice,495,25,15,10518.75,18.25,1486.42,No,Direct,Bulk,14.13,Monsoon,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Increase
507,2023-06-20,East,Guwahati,Online,Coke,Carbonated,415,25,15,8818.75,17.43,1584.68,No,Direct,Bulk,17.97,Summer,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Increase
508,2023-11-29,West,Ahmedabad,Online,Maaza,Juice,442,30,15,11271.0,18.88,2928.12,No,Direct,Bulk,25.98,Winter,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
509,2024-07-17,South,Hyderabad,Kirana,Limca,Carbonated,484,45,10,19602.0,28.61,5756.0,No,Distributor,Bulk,29.36,Monsoon,Silver,Not Effective,High,24.77,Repeat,Discount Lover,Increase
510,2023-01-17,North,Jaipur,Supermarket,Maaza,Juice,275,25,10,6187.5,19.88,719.69,Yes,Direct,High,11.63,Winter,Gold,Effective,Medium,24.98,Repeat,Discount Lover,No Data
511,2024-06-07,North,Jaipur,Supermarket,Maaza,Juice,294,40,5,11172.0,25.52,3667.82,Yes,Distributor,High,32.83,Summer,Gold,Effective,Medium,24.98,Repeat,Regular Buyer,Increase
512,2023-09-13,West,Ahmedabad,Supermarket,Maaza,Juice,129,30,10,3483.0,18.6,1083.83,Yes,Distributor,Medium,31.12,Monsoon,Gold,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
513,2024-05-14,West,Surat,Online,Sprite,Carbonated,432,45,0,19440.0,26.56,7968.11,No,Direct,Bulk,40.99,Summer,Bronze,Not Effective,High,24.95,Repeat,Premium Buyer,Increase
514,2023-12-23,North,Delhi,Supermarket,Fanta,Carbonated,460,50,15,19550.0,38.02,2061.97,No,Distributor,Bulk,10.55,Winter,Gold,Not Effective,High,24.98,Repeat,Discount Lover,Increase
515,2024-06-20,East,Kolkata,Supermarket,Fanta,Carbonated,31,30,5,883.5,21.28,223.82,No,Distributor,Low,25.33,Summer,Gold,Not Effective,Low,25.3,Repeat,Regular Buyer,Increase
516,2024-08-12,East,Guwahati,Supermarket,Maaza,Juice,268,20,5,5092.0,14.72,1147.52,No,Distributor,High,22.54,Monsoon,Gold,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
517,2024-08-08,West,Mumbai,Kirana,Limca,Carbonated,391,20,15,6647.0,12.39,1802.06,Yes,Distributor,Bulk,27.11,Monsoon,Silver,Effective,High,24.95,Repeat,Discount Lover,Increase
518,2023-07-22,South,Kochi,Online,Maaza,Juice,259,35,5,8611.75,27.97,1367.69,No,Distributor,High,15.88,Monsoon,Bronze,Not Effective,Medium,24.77,Repeat,Regular Buyer,Increase
519,2024-03-16,South,Bengaluru,Kirana,Fanta,Carbonated,175,45,0,7875.0,28.08,2960.41,Yes,Direct,High,37.59,Summer,Silver,Not Effective,Medium,24.77,Repeat,Premium Buyer,Decrease
520,2024-08-31,South,Chennai,Kirana,Fanta,Carbonated,345,20,10,6210.0,12.1,2036.09,Yes,Distributor,Bulk,32.79,Monsoon,Silver,Effective,High,24.77,Repeat,Discount Lover,Increase
521,2023-07-24,East,Kolkata,Supermarket,Sprite,Carbonated,360,30,5,10260.0,22.67,2097.04,No,Distributor,Bulk,20.44,Monsoon,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
522,2023-01-15,South,Hyderabad,Kirana,Fanta,Carbonated,185,45,0,8325.0,28.86,2985.7,No,Distributor,High,35.86,Winter,Silver,Not Effective,Medium,24.77,Repeat,Premium Buyer,No Data
523,2024-06-19,South,Hyderabad,Online,Maaza,Juice,394,30,15,10047.0,23.93,618.3,No,Distributor,Bulk,6.15,Summer,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Increase
524,2023-06-24,East,Kolkata,Supermarket,Fanta,Carbonated,40,30,5,1140.0,20.56,317.53,No,Direct,Low,27.85,Summer,Gold,Not Effective,Low,25.3,Repeat,Regular Buyer,Decrease
525,2024-11-07,North,Delhi,Online,Limca,Carbonated,148,45,10,5994.0,22.76,2625.88,No,Direct,Medium,43.81,Winter,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
526,2024-12-27,South,Kochi,Supermarket,Maaza,Juice,60,30,15,1530.0,19.78,342.96,No,Distributor,Medium,22.42,Winter,Gold,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
527,2023-09-11,East,Kolkata,Supermarket,Coke,Carbonated,482,40,10,17352.0,24.72,5436.58,No,Distributor,Bulk,31.33,Monsoon,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
528,2024-10-02,West,Ahmedabad,Kirana,Fanta,Carbonated,164,25,10,3690.0,17.19,870.28,No,Distributor,High,23.58,Monsoon,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
529,2023-12-16,West,Pune,Online,Sprite,Carbonated,469,35,5,15594.25,21.51,5504.57,Yes,Distributor,Bulk,35.3,Winter,Bronze,Effective,High,24.95,Repeat,Regular Buyer,Increase
530,2023-06-06,East,Bhubaneswar,Online,Maaza,Juice,228,30,10,6156.0,16.19,2465.6,No,Distributor,High,40.05,Summer,Bronze,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
531,2024-12-06,South,Hyderabad,Supermarket,Fanta,Carbonated,371,40,5,14098.0,30.91,2631.12,No,Distributor,Bulk,18.66,Winter,Gold,Not Effective,High,24.77,Repeat,Regular Buyer,Increase
532,2024-06-29,West,Mumbai,Supermarket,Maaza,Juice,495,45,0,22275.0,33.83,5527.39,Yes,Distributor,Bulk,24.81,Summer,Gold,Effective,High,24.95,Repeat,Premium Buyer,Increase
533,2023-11-07,West,Surat,Supermarket,Limca,Carbonated,236,45,10,9558.0,25.04,3649.24,Yes,Distributor,High,38.18,Winter,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
534,2024-08-03,North,Jaipur,Supermarket,Maaza,Juice,323,25,5,7671.25,12.7,3570.56,Yes,Direct,Bulk,46.54,Monsoon,Gold,Effective,High,24.98,Repeat,Regular Buyer,Decrease
535,2024-10-27,South,Kochi,Supermarket,Minute Maid,Juice,201,25,15,4271.25,13.53,1551.45,No,Distributor,High,36.32,Monsoon,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
536,2023-10-04,North,Lucknow,Supermarket,Coke,Carbonated,496,35,5,16492.0,27.88,2665.23,No,Distributor,Bulk,16.16,Monsoon,Gold,Not Effective,High,24.98,Repeat,Regular Buyer,Decrease
537,2024-05-16,South,Kochi,Supermarket,Maaza,Juice,362,30,15,9231.0,18.85,2408.02,No,Direct,Bulk,26.09,Summer,Gold,Not Effective,High,24.77,Repeat,Discount Lover,Decrease
538,2024-08-08,West,Surat,Supermarket,Maaza,Juice,314,40,0,12560.0,25.42,4578.34,No,Distributor,Bulk,36.45,Monsoon,Gold,Not Effective,High,24.95,Repeat,Premium Buyer,Increase
539,2024-02-01,East,Kolkata,Kirana,Maaza,Juice,274,50,0,13700.0,31.59,5043.43,Yes,Direct,High,36.81,Winter,Silver,Effective,Medium,25.3,Repeat,Premium Buyer,Decrease
540,2023-10-29,East,Bhubaneswar,Supermarket,Limca,Carbonated,323,20,5,6137.0,13.88,1654.86,No,Distributor,Bulk,26.97,Monsoon,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
541,2024-02-28,South,Hyderabad,Online,Limca,Carbonated,175,35,0,6125.0,23.7,1977.8,Yes,Distributor,High,32.29,Winter,Bronze,Not Effective,Medium,24.77,Repeat,Premium Buyer,Increase
542,2023-11-28,East,Kolkata,Supermarket,Fanta,Carbonated,364,45,5,15561.0,24.17,6763.9,No,Direct,Bulk,43.47,Winter,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
543,2024-12-25,West,Mumbai,Supermarket,Maaza,Juice,206,45,5,8806.5,27.64,3113.03,No,Direct,High,35.35,Winter,Gold,Not Effective,Medium,24.95,Repeat,Regular Buyer,Increase
544,2023-07-03,South,Hyderabad,Kirana,Sprite,Carbonated,403,45,0,18135.0,26.68,7383.57,No,Direct,Bulk,40.71,Monsoon,Silver,Not Effective,High,24.77,Repeat,Premium Buyer,Decrease
545,2023-07-27,South,Bengaluru,Kirana,Sprite,Carbonated,11,40,10,396.0,25.97,110.31,Yes,Distributor,Low,27.86,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
546,2024-08-25,East,Bhubaneswar,Online,Sprite,Carbonated,347,35,15,10323.25,18.33,3961.44,No,Distributor,Bulk,38.37,Monsoon,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Increase
547,2024-10-05,South,Chennai,Online,Maaza,Juice,295,50,5,14012.5,27.22,5981.47,Yes,Direct,High,42.69,Monsoon,Bronze,Effective,Medium,24.77,Repeat,Regular Buyer,Increase
548,2024-11-14,North,Chandigarh,Supermarket,Coke,Carbonated,305,50,10,13725.0,26.32,5698.76,No,Direct,Bulk,41.52,Winter,Gold,Not Effective,High,24.98,Repeat,Discount Lover,Decrease
549,2023-10-19,South,Hyderabad,Kirana,Minute Maid,Juice,322,45,5,13765.5,32.62,3263.14,No,Distributor,Bulk,23.71,Monsoon,Silver,Not Effective,High,24.77,Repeat,Regular Buyer,Decrease
550,2024-01-13,North,Jaipur,Supermarket,Fanta,Carbonated,469,35,0,16415.0,26.35,4054.62,No,Direct,Bulk,24.7,Winter,Gold,Not Effective,High,24.98,Repeat,Premium Buyer,Increase
551,2024-12-12,East,Bhubaneswar,Online,Coke,Carbonated,450,30,10,12150.0,19.72,3275.18,No,Distributor,Bulk,26.96,Winter,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
552,2024-10-06,North,Delhi,Online,Maaza,Juice,280,20,15,4760.0,13.63,943.97,No,Direct,High,19.83,Monsoon,Bronze,Not Effective,Medium,24.98,Repeat,Discount Lover,Increase
553,2024-06-22,East,Patna,Kirana,Fanta,Carbonated,304,40,10,10944.0,27.37,2623.07,No,Direct,Bulk,23.97,Summer,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Increase
554,2023-08-27,East,Bhubaneswar,Online,Maaza,Juice,372,30,5,10602.0,15.22,4941.69,Yes,Distributor,Bulk,46.61,Monsoon,Bronze,Effective,High,25.3,Repeat,Regular Buyer,Increase
555,2023-02-16,South,Kochi,Kirana,Limca,Carbonated,180,30,5,5130.0,16.81,2104.08,Yes,Direct,High,41.02,Winter,Silver,Not Effective,Medium,24.77,Repeat,Regular Buyer,Decrease
556,2024-06-02,North,Jaipur,Kirana,Fanta,Carbonated,291,30,0,8730.0,18.0,3492.13,Yes,Distributor,High,40.0,Summer,Silver,Effective,Medium,24.98,Repeat,Premium Buyer,Increase
557,2023-12-13,South,Hyderabad,Online,Fanta,Carbonated,482,45,15,18436.5,33.26,2403.77,No,Distributor,Bulk,13.04,Winter,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Increase
